,teacher_id,meditation_id,med_list_batch_id,med_list_scrape_date,med_list_scrape_status,med_detail_batch_id,med_detail_scrape_date,med_detail_scrape_status,title,upload_date,duration,plays,rating,reviews,track_type,activity,suitable_for,topics,description,meditation_url,image_url
9194,aiko108,/guided-meditations/q2d3n3u2g8f1s1q0d0p4v0w5j2w3n2h4z5e2x4k0,5,2022-12-13 13:21:31.608101,meditation found,62,2022-12-16 22:38:05.889011,title found,Bhagavad-Gita 5th Chapter Glimpse,2021-09-01T20:49:40.000Z,PT18M1S,111,4.93,15,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, Syama and I speak about the yoga of action without material ambition, niskama-karma-yoga. Here the seeds of wisdom planted by Krishna in chapter 3 are beginning to bear fruit. This is where things start to happen. In the basic yoga of action, one still has material ambition but begins to appreciate and pay hommage to the bigger picture outside of one’s personal bubble. In niskama-karma yoga, one starts to have real understanding about the workings of the world and how the inner ",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-5th-chapter-glimpse,https://libraryitems.insighttimer.com/q2d3n3u2g8f1s1q0d0p4v0w5j2w3n2h4z5e2x4k0/pictures/tiny_rectangle_medium.jpeg
9195,aiko108,/guided-meditations/a5a3p6p3e0t1p9b7l4z6z9g8m3n4y6t1n8t8h6c1,5,2022-12-13 13:21:31.608101,meditation found,62,2022-12-16 22:38:10.933985,title found,Bhagavad-Gita Glimpse Chapter 3,2021-07-19T18:11:08.000Z,PT24M33S,107,4.91,11,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, my husband and I chat about the third chapter of Bhagavad-Gita that deals with karma yoga, the yoga of action. It’s the recommended yoga for the stage when we are identified with temporary circumstances and prone to act on that identification. The psychologist quoted in the episode, whose name Syama couldn’t think of at that moment, is M. Scott Peck, whose books The Road Less Traveled and The Different Drum are highly recommended.",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-glimpse-chapter-3,https://libraryitems.insighttimer.com/a5a3p6p3e0t1p9b7l4z6z9g8m3n4y6t1n8t8h6c1/pictures/tiny_rectangle_medium.jpeg
9196,aiko108,/guided-meditations/e0a3u5w3f6y5t6x1s1b3f9z3n2x5a7f4a9l2n6y7,5,2022-12-13 13:21:31.609168,meditation found,62,2022-12-16 22:38:14.013617,title found,Your Inner Winter,2021-09-01T20:56:53.000Z,PT26M59S,107,4.25,8,talks,Meditation,Everyone,"Podcasts,Consciousness,Awakening,Spiritual,Spirituality","Your menstrual cycle moves through an inner winter, spring, summer, and fall, and then back to winter again, just like the seasons of the year. Each phase introduces a unique collection of tools and psychological challenges to help you develop and embody your power.

As you bring awareness to and care for each season in turn, you restore the cycle's order, your inner ecosystem, and as a result, you experience a greater sense of ease, joy, coherence, and effectiveness in wielding your power.",https://insighttimer.com/aiko108/guided-meditations/your-inner-winter,https://libraryitems.insighttimer.com/e0a3u5w3f6y5t6x1s1b3f9z3n2x5a7f4a9l2n6y7/pictures/tiny_rectangle_medium.jpeg
9197,aiko108,/guided-meditations/n2c4v1j8z8j8x7v3e2p7b2h8v0j7g9d4p9t1b5w7,5,2022-12-13 13:21:31.610160,meditation found,62,2022-12-16 22:38:16.591172,title found,Bhagavad-gita 4th Chapter Glimpse,2021-08-17T20:39:18.000Z,PT16M25S,85,4.92,13,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","""Knowledge is learning something every day, and wisdom is letting go of something every day.""

Today I'm talking with Syama about the 4th chapter of the Bhagavad-gita, the yoga of knowledge. Syama is commenting on the quote above saying ""the yoga of knowledge in the Bhagavad Gita includes the wisdom because that IS the yoga part. It's not just knowledge, but it's the yoga of knowledge. So that's an important point to make in regard to that quote"".  ",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-4th-chapter-glimpse,https://libraryitems.insighttimer.com/n2c4v1j8z8j8x7v3e2p7b2h8v0j7g9d4p9t1b5w7/pictures/tiny_rectangle_medium.jpeg
9198,aiko108,/guided-meditations/e2k1y7x9d6r4s8h4s5h8j9x0a8x0r5q8t5y5y0y2,5,2022-12-13 13:21:31.610160,meditation found,62,2022-12-16 22:38:21.099618,title found,Your Inner Spring,2021-09-16T18:22:17.000Z,PT14M40S,76,5,4,talks,Meditation,Everyone,"Podcasts,Consciousness,Awakening,Spiritual,Spirituality","Your inner spring is a space where things change. You're negotiating your way out of your inner winter's deep inwardness and into the full manifestation of yourself in your inner summer. You're solidifying your sense of self, becoming more at ease with the sacred art of being yourself.",https://insighttimer.com/aiko108/guided-meditations/your-inner-spring,https://libraryitems.insighttimer.com/e2k1y7x9d6r4s8h4s5h8j9x0a8x0r5q8t5y5y0y2/pictures/tiny_rectangle_medium.jpeg
9199,aiko108,/guided-meditations/q0n3r6g5h7k7a1s4b1d4r6m5f8s3c2v0h6l8q8a8,5,2022-12-13 13:21:31.611162,meditation found,62,2022-12-16 22:38:45.919024,title found,Guided Meditation -- Give Shape To Your Values,2021-11-08T09:15:43.000Z,PT27M6S,72,4.86,7,guided,Meditation,Experienced,"Visualization,Consciousness,Recovery & Healing,Healing,Spirituality","A guided meditation to give shape to your values in life. Meditation is the practice of focusing one's mind in order to relax, expand inner awareness, and generate positive mental and physical changes. My meditations are for those who already have some experience. There will be silent moments for your own reflections. Ideal for women in their inner summer. *If you want to know more about women's inner seasons, check out my podcast.",https://insighttimer.com/aiko108/guided-meditations/guided-meditation-give-shape-to-your-values,https://libraryitems.insighttimer.com/q0n3r6g5h7k7a1s4b1d4r6m5f8s3c2v0h6l8q8a8/pictures/tiny_rectangle_medium.jpeg
9200,aiko108,/guided-meditations/q0e1y0l7f7m7y8f1n6m1y3q5x6r7e9n2m2q1r9l3,5,2022-12-13 13:21:31.612160,meditation found,62,2022-12-16 22:38:49.040264,title found,Karma Yoga ,2021-05-22T19:16:02.000Z,PT35M45S,63,0,0,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","Ambika di Maria, speaks about karma yoga, the art of dedicating your sense of agency in this world for a higher purpose and letting go of the outcome. We will first get to hear the interesting story of how Ambika came in touch with her yoga teachers through serendipitous events.",https://insighttimer.com/aiko108/guided-meditations/karma-yoga,https://libraryitems.insighttimer.com/q0e1y0l7f7m7y8f1n6m1y3q5x6r7e9n2m2q1r9l3/pictures/tiny_rectangle_medium.jpeg
9201,aiko108,/guided-meditations/u9m2g3w5x5p8t7m8n8g7z3m6v6m9x0q6u1b0c5b2,5,2022-12-13 13:21:31.612160,meditation found,62,2022-12-16 22:38:52.100642,title found,Bhagavad-Gita 10th Chapter Glimpse ,2021-11-14T20:30:57.000Z,PT21M14S,61,4.6,5,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, I speak with Syama about the tenth chapter of the Bhagavad Gita. In this chapter, called the Yoga of Divine Manifestation, Krishna reaches the peak of his teaching, and then he starts going down to earth again to ground the knowledge in everyday experience. The peak is expressed in verses 8, 9, 10, and 11. ",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-10th-chapter-glimpse,https://libraryitems.insighttimer.com/u9m2g3w5x5p8t7m8n8g7z3m6v6m9x0q6u1b0c5b2/pictures/tiny_rectangle_medium.jpeg
9202,aiko108,/guided-meditations/l2s7s8t2s4m2a7d9e3m4w2u2y8y1r7b7s0x4d5p7,5,2022-12-13 13:21:31.613062,meditation found,62,2022-12-16 22:38:54.844548,title found,Guided Meditation -- Discover Your Secret Garden ,2021-11-08T09:14:16.000Z,PT22M1S,55,4.56,9,guided,Meditation,Experienced,"Visualization,Consciousness,Recovery & Healing,Healing,Spirituality","A guided meditation to melt away your thoughts and find tranquility. Meditation is the practice of focusing one's mind in order to relax, expand inner awareness, and generate positive mental and physical changes. My meditations are for those who already have some experience. There will be silent moments for your own reflections. Ideal for women in their inner winter. *If you want to know more about women's inner seasons, check out my podcast.",https://insighttimer.com/aiko108/guided-meditations/guided-meditation-discover-your-secret-garden,https://libraryitems.insighttimer.com/l2s7s8t2s4m2a7d9e3m4w2u2y8y1r7b7s0x4d5p7/pictures/tiny_rectangle_medium.jpeg
9203,aiko108,/guided-meditations/j1j8e4h4t4q6d2n0b6t2d9e8v4s4v3g6z0y6j2v1,5,2022-12-13 13:21:31.613062,meditation found,62,2022-12-16 22:38:57.869910,title found,Bhagavad-Gita 6th Chapter Glimpse ,2021-09-16T18:18:57.000Z,PT21M50S,53,4.88,8,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this chapter, Krishna explains to Arjuna about rigorous meditation practice. Arjuna doubts that he will be able to engage in such meditation and says that the mind is more difficult to control than the wind. Krishna agrees that it's difficult but says it's possible with detachment and practice. The trick is to contemplate the folly of shallowness until you reach a sense of detachment from meaningless entertainment.",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-6th-chapter-glimpse,https://libraryitems.insighttimer.com/j1j8e4h4t4q6d2n0b6t2d9e8v4s4v3g6z0y6j2v1/pictures/tiny_rectangle_medium.jpeg
9204,aiko108,/guided-meditations/d0f8u0j1j6g1x6k3z0l4e1u5f0p5q6j3n6x0n3h4,5,2022-12-13 13:21:31.614157,meditation found,62,2022-12-16 22:39:03.157180,title found,Your Inner Summer And Inner Autumn,2021-10-15T18:13:04.000Z,PT24M25S,52,5,3,talks,Meditation,Everyone,"Podcasts,Consciousness,Awakening,Spiritual,Spirituality","Superwoman! The ‘glamourous' component of the power process is the inner summer. In our culture, the part of the power is most known, cherished, and recognized. It is power. After the high energy of summer, you'll start to feel like settling down in the first half of autumn as progesterone levels climb. This is when we may get PMS symptoms, want comfort foods, and feel unbalanced or ungrounded due to mood fluctuations.

",https://insighttimer.com/aiko108/guided-meditations/your-inner-summer-and-inner-autumn,https://libraryitems.insighttimer.com/d0f8u0j1j6g1x6k3z0l4e1u5f0p5q6j3n6x0n3h4/pictures/tiny_rectangle_medium.jpeg
9205,aiko108,/guided-meditations/r8q2r6h7f5x7d7g9j0t3g1v2b4f1q2f8f0l0m4z7,5,2022-12-13 13:21:31.615157,meditation found,62,2022-12-16 22:39:05.646573,title found,Chart Your Menstrual Cycle,2021-08-17T20:45:07.000Z,PT27M28S,49,4.33,3,talks,Meditation,Everyone,"Podcasts,Consciousness,Awakening,Spiritual,Spirituality","Today I was angry at my husband... and guess what? It's my 27th day, yes, as usual. After realizing that, I could just smile at myself. In today's episode, I'm talking about how to chart your menstrual cycle and how important is to do so. It's very easy and I explain it in detail in this podcast episode. I will also introduce you to your inner powers for each season.",https://insighttimer.com/aiko108/guided-meditations/chart-your-menstrual-cycle,https://libraryitems.insighttimer.com/r8q2r6h7f5x7d7g9j0t3g1v2b4f1q2f8f0l0m4z7/pictures/tiny_rectangle_medium.jpeg
9206,aiko108,/guided-meditations/e9w6q9y4w1n5p2a9v5m7v6z1p7d6q5y9y4l6s9e1,5,2022-12-13 13:21:31.615157,meditation found,62,2022-12-16 22:39:08.773622,title found,Bhagavad-Gita 9th Chapter Glimpse,2021-10-31T11:09:54.000Z,PT19M36S,46,5,5,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, I speak with Syama about the ninth chapter of the Bhagavad Gita. The chapter is called The Yoga of Hidden Treasure, and Krishna starts off by telling Arjuna that he is qualified to hear this secret because he is free of envy. Does this mean that we have to be free of envy to read this chapter? ",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-9th-chapter-glimpse,https://libraryitems.insighttimer.com/e9w6q9y4w1n5p2a9v5m7v6z1p7d6q5y9y4l6s9e1/pictures/tiny_rectangle_medium.jpeg
9207,aiko108,/guided-meditations/v4k1n6t9a7e4f3m0n3s5h3v9j6f2w9f6q4w2n5y1,5,2022-12-13 13:21:31.616797,meditation found,62,2022-12-16 22:39:13.315491,title found,Guided Meditation -- Ocean Breathing ,2022-06-18T14:50:16.000Z,PT21M7S,44,4.33,3,guided,Meditation,Experienced,"Visualization,Consciousness,Recovery & Healing,Healing,Spirituality","Breath control guided meditation - Meditation is the practice of focusing one's mind in order to relax, expand inner awareness, and generate positive mental and physical changes. My meditations are for those who already have some experience. There will be silent moments (minutes) for your own reflections.  Ideal for women in their inner autumn and winter. If you want to know more about women's inner seasons, check out my podcast. No counting of the breath is needed during this ujjaya practice",https://insighttimer.com/aiko108/guided-meditations/guided-meditation-ocean-breathing,https://libraryitems.insighttimer.com/v4k1n6t9a7e4f3m0n3s5h3v9j6f2w9f6q4w2n5y1/pictures/tiny_rectangle_medium.jpeg
9208,aiko108,/guided-meditations/u6n0j7f7z7c1g1d5b7g0m4f3c8x5k0w3c6r3b3e5,5,2022-12-13 13:21:31.619930,meditation found,62,2022-12-16 22:39:16.397215,title found,Bhagavad-gita 7th Chapter Glimpse,2021-10-01T18:01:20.000Z,PT20M55S,42,5,5,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","I speak with Syama about the seventh chapter of the Bhagavad-gita, dealing with the yoga of knowledge and realization. In this chapter, Krishna speaks more confidentially with Arjuna than he has done so far. He says that out of a thousand people, maybe one person would be interested in such confidential knowledge about God.",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-7th-chapter-glimpse,https://libraryitems.insighttimer.com/u6n0j7f7z7c1g1d5b7g0m4f3c8x5k0w3c6r3b3e5/pictures/tiny_rectangle_medium.jpeg
9209,aiko108,/guided-meditations/u6n0j7f7z7c1g1d5b7g0m4f3c8x5k0w3c6r3b3e5,5,2022-12-13 13:21:31.621916,meditation found,62,2022-12-16 22:39:18.987156,title found,Bhagavad-gita 7th Chapter Glimpse,2021-10-01T18:01:20.000Z,PT20M55S,42,5,5,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","I speak with Syama about the seventh chapter of the Bhagavad-gita, dealing with the yoga of knowledge and realization. In this chapter, Krishna speaks more confidentially with Arjuna than he has done so far. He says that out of a thousand people, maybe one person would be interested in such confidential knowledge about God.",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-7th-chapter-glimpse,https://libraryitems.insighttimer.com/u6n0j7f7z7c1g1d5b7g0m4f3c8x5k0w3c6r3b3e5/pictures/tiny_rectangle_medium.jpeg
9210,aiko108,/guided-meditations/q5r9b4g7u3d8v3x2z6v1g8t0x7f5r1s4j1p1v7d5,5,2022-12-13 13:21:31.624923,meditation found,62,2022-12-16 22:39:23.807811,title found,Bhagavad-Gita 8th Chapter Glimpse,2021-10-15T18:16:08.000Z,PT20M58S,40,5,5,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, I speak with Syamananda about the eighth chapter of the Bhagavad-gita. What kind of lifestyle will allow you to have a peaceful mind at the time of death? This chapter gives a few wake-up calls about how short life is and, as ironic as it may sound, that we don’t have time to be impatient. ",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-8th-chapter-glimpse,https://libraryitems.insighttimer.com/q5r9b4g7u3d8v3x2z6v1g8t0x7f5r1s4j1p1v7d5/pictures/tiny_rectangle_medium.jpeg
9211,aiko108,/guided-meditations/b3c4d9p2n1j3h3d1y5v8g9c1p6t6l1p6h5b9m4b8,5,2022-12-13 13:21:31.627569,meditation found,62,2022-12-16 22:39:26.297291,title found,The Healing Power Of Henna ,2021-06-05T07:14:20.000Z,PT42M42S,40,5,2,talks,Meditation,Everyone,"Podcasts,Consciousness,Spirituality","In this episode, I speak with teacher and henna artist Saci-sundari about the healing properties of henna for women’s hormonal systems. Saci is a yogini since many years, and the henna painting is a complement to her practice. We will hear about how this herb is viewed and used in different cultures across the globe. You will not look at henna paintings the same way anymore. ",https://insighttimer.com/aiko108/guided-meditations/the-healing-power-of-henna,https://libraryitems.insighttimer.com/b3c4d9p2n1j3h3d1y5v8g9c1p6t6l1p6h5b9m4b8/pictures/tiny_rectangle_medium.jpeg
9212,aiko108,/guided-meditations/u7g4r0w9v9r8v1f1d3b1e9h5a0c0e1q9n9g7g6f3,5,2022-12-13 13:21:31.629683,meditation found,62,2022-12-16 22:39:31.072439,title found,The Yoga Sutras Of Patanjali - Intro ,2022-09-07T08:24:53.000Z,PT15M46S,39,5,3,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode we give an introduction to our new podcast series on the Yoga Sutras of Patanjali. We touch on theories about the origins of yoga and its relationship with samkhya, an ancient science describing the material elements and their difference from consciousness.

The better part of the episode is dedicated to a retelling of Patanjali’s life story as told in certain yoga traditions. Once upon a time, there was a yogini named Gonika who was the most accomplished practitioner of her time",https://insighttimer.com/aiko108/guided-meditations/the-yoga-sutras-of-patanjali-intro,https://libraryitems.insighttimer.com/u7g4r0w9v9r8v1f1d3b1e9h5a0c0e1q9n9g7g6f3/pictures/tiny_rectangle_medium.jpeg
9213,aiko108,/guided-meditations/t2y0m3w9s3b0v8h7e3j4g4n7z9j0m1s9p1d2n8q5,5,2022-12-13 13:21:31.632686,meditation found,62,2022-12-16 22:39:34.473932,title found,Bhagavad-gita 11th Chapter Glimpse ,2022-02-02T16:49:38.000Z,PT19M16S,38,5,6,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, I speak with Syama about the eleventh chapter of the Bhagavad Gita. Having heard Krishna speak about himself as permeating the universe as the soul of the world, Arjuna is inspired to ask Krishna to show himself directly in his universal form, the universe, time and space itself as a person. ",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-11th-chapter-glimpse,https://libraryitems.insighttimer.com/t2y0m3w9s3b0v8h7e3j4g4n7z9j0m1s9p1d2n8q5/pictures/tiny_rectangle_medium.jpeg
9214,aiko108,/guided-meditations/j6x7d4q0m8c8w4x5g6x6l4a7v0y2a9e3j3x5a6j0,5,2022-12-13 13:21:31.634690,meditation found,62,2022-12-16 22:39:37.544979,title found,Transcending Disability,2021-05-05T06:23:05.000Z,PT31M7S,35,4.5,2,talks,Meditation,Everyone,"Podcasts,Health & Happiness,Authenticity,Yoga,Bhakti Yoga,Spirituality,Movement","Krisangi was born with a serious foot deformation and later chose to have her feet amputated. During her childhood, she used to be angry at God for what she perceived as an injustice. She couldn't understand why she had to suffer in that way. But when she learned about yoga philosophy and the teaching about karma, everything started making sense, and she had answers to questions she had never dared to ask.

",https://insighttimer.com/aiko108/guided-meditations/transcending-disability,https://libraryitems.insighttimer.com/j6x7d4q0m8c8w4x5g6x6l4a7v0y2a9e3j3x5a6j0/pictures/tiny_rectangle_medium.jpeg
9215,aiko108,/guided-meditations/r2n2u9z9g3v4p8e4c5y3t7n1u0b3e4b0f1m3l9m3,5,2022-12-13 13:21:31.637356,meditation found,62,2022-12-16 22:39:39.847778,title found,The Yoga Sutras Of Patanjali 1-4: Definition Of Yoga,2022-09-21T19:14:13.000Z,PT15M53S,36,5,3,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, Syama and I speak about the first four yoga-sutras of Patanjali.

The definition of yoga then follows: “Yoga is the controlling and stilling the movements of the mind.” When this stilling is achieved, we rest in our own being. If we do not take the trouble to do this, we will continue identifying with the fluctuations of the subconscious. These movements of the mind will be elaborated in the following sutras that we will discuss next time.",https://insighttimer.com/aiko108/guided-meditations/the-yoga-sutras-of-patanjali-1-4-definition-of-yoga,https://libraryitems.insighttimer.com/r2n2u9z9g3v4p8e4c5y3t7n1u0b3e4b0f1m3l9m3/pictures/tiny_rectangle_medium.jpeg
9216,aiko108,/guided-meditations/y8z2t1v0u5k1f6s2z9d7d9e1w5u5v5h8c3b6t5g5,5,2022-12-13 13:21:31.640463,meditation found,62,2022-12-16 22:40:09.488656,title found,Spiritual Bypassing ,2021-05-22T19:11:51.000Z,PT42M53S,33,5,4,talks,Meditation,Everyone,"Podcasts,Consciousness,Awakening,Spiritual,Bhakti Yoga,Spirituality,Movement","Tim Kenty, spiritual coach and healer, speaks about spiritual bypassing, which is when we use spirituality as an excuse not to deal with things we need to deal with. It may seem scary to face our issues, but developing integrity will not only become its own reward. It will also attract blessings far beyond what we could ever imagine. Tim describes the inner meaning of the word “yoga”",https://insighttimer.com/aiko108/guided-meditations/spiritual-bypassing-5,https://libraryitems.insighttimer.com/y8z2t1v0u5k1f6s2z9d7d9e1w5u5v5h8c3b6t5g5/pictures/tiny_rectangle_medium.jpeg
9217,aiko108,/guided-meditations/w3d2p2c3y7g1v9j0s3v5z5v3d8g7k2j4y5s7d3f0,5,2022-12-13 13:21:31.642475,meditation found,62,2022-12-16 22:40:12.629910,title found,Bhagavad-gita 13th Chapter Glimpse,2022-03-14T16:19:59.000Z,PT34M29S,28,5,5,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, I speak with Syama about Chapter 13 of the Bhagavad Gita. This chapter marks the beginning of the third and last block of six chapters. As we have mentioned earlier, the first six chapters are mainly about the self, about us, whereas the middle six chapters focus more on our consciousness source and how we can connect and relate to that. In these last six chapters, there will be more technical analysis of the distinctions between the self, its source, and matter.",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-13th-chapter-glimpse,https://libraryitems.insighttimer.com/w3d2p2c3y7g1v9j0s3v5z5v3d8g7k2j4y5s7d3f0/pictures/tiny_rectangle_medium.jpeg
9218,aiko108,/guided-meditations/x9e3f8r9y7p4r7n7t4j7k4x7k7d4w3f9m3h6u9t2,5,2022-12-13 13:21:31.644467,meditation found,62,2022-12-16 22:40:15.202708,title found,Bhagavad-Gita 17th Chapter Glimpse ,2022-05-26T18:39:08.000Z,PT20M31S,28,5,3,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, I speak with Syama about the seventeenth chapter of the Bhagavad Gita. This chapter is called “The Yoga of Discerning Threefold Faith”. This threefold faith refers to faith that is not illuminated by wisdom coming from outside of the three modes of nature: sativa, rajas, and tamas. ",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-17th-chapter-glimpse,https://libraryitems.insighttimer.com/x9e3f8r9y7p4r7n7t4j7k4x7k7d4w3f9m3h6u9t2/pictures/tiny_rectangle_medium.jpeg
9219,aiko108,/guided-meditations/s4v1r2g7v9u7q9t7k8t5t8k6q5s8v9g8y3v0z0e3,5,2022-12-13 13:21:31.648227,meditation found,62,2022-12-16 22:40:19.511407,title found,Bhagavad-Gita 15th Chapter ,2022-04-12T17:05:47.000Z,PT14M38S,24,4.67,3,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, my husband Syama and I speak about the fourteenth chapter of the Bhagavad Gita. This chapter deals with something very interesting called “the gunas”. Guna literally means “rope”, and here it refers to the ropes binding the spiritual self to the psycho-physical world of subtle and gross matter. ",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-15th-chapter,https://libraryitems.insighttimer.com/s4v1r2g7v9u7q9t7k8t5t8k6q5s8v9g8y3v0z0e3/pictures/tiny_rectangle_medium.jpeg
9220,aiko108,/guided-meditations/t3y0d1y5x4w3x6f0c9w6b3w2j4f1y1x3k6h0r6s8,5,2022-12-13 13:21:31.650215,meditation found,62,2022-12-16 22:40:22.079897,title found,The Yoga Sutras Of Patanjali 5-11,2022-10-06T18:55:52.000Z,PT23M38S,24,5,1,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","Defining the Movements of the Mind

In this episode, we speak about the second section of the first chapter of the Yoga Sutras. As Yoga is defined in the first section as stilling the movements of the mind, the next section tells us what these movements are. ",https://insighttimer.com/aiko108/guided-meditations/the-yoga-sutras-of-patanjali-5-11,https://libraryitems.insighttimer.com/t3y0d1y5x4w3x6f0c9w6b3w2j4f1y1x3k6h0r6s8/pictures/tiny_rectangle_medium.jpeg
9221,aiko108,/guided-meditations/j7b4n5y0s0t3a4y4n3m8n6v0y8v0q2a4c2h3a4j8,5,2022-12-13 13:21:31.653209,meditation found,62,2022-12-16 22:40:24.631339,title found,Bhagavad-Gita 16th Chapter Glimpse,2022-04-26T19:04:59.000Z,PT21M20S,23,4.5,2,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","We're almost reaching the end of the Bhagavad-Gita with Syamananda, only two more Ekadasis to go. Chapter 16 is about good and bad character traits with regard to spiritual practice and speaks about the qualities we need to culture and the ones we need to give up in order to approach the aspect of our soul's soul called Bhagavan.",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-16th-chapter-glimpse,https://libraryitems.insighttimer.com/j7b4n5y0s0t3a4y4n3m8n6v0y8v0q2a4c2h3a4j8/pictures/tiny_rectangle_medium.jpeg
9222,aiko108,/guided-meditations/f2x5s0f4c7j7r1y5a9x0k4u2h5e0d7t2p0v9j3x8,5,2022-12-13 13:21:31.655215,meditation found,62,2022-12-16 22:40:31.257589,title found,Bhagavad-Gita 12th Chapter Glimpse ,2022-02-12T23:21:37.000Z,PT23M8S,22,5,2,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, I speak with Syama about the 12th chapter of the Bhagavad Gita called the Yoga of Devotion. Arjuna asks the beginning whether it’s best to meditate on the all-pervading unseen spirit or to meditate on God’s personal form. Krishna answers that either method will afford perfection, but meditating on his personal form is more straightforward and natural.
",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-12th-chapter-glimpse,https://libraryitems.insighttimer.com/f2x5s0f4c7j7r1y5a9x0k4u2h5e0d7t2p0v9j3x8/pictures/tiny_rectangle_medium.jpeg
9223,aiko108,/guided-meditations/p3z2s4t7s6c9k3g2u0m3j5m0t2b1z3y6m6m9w4c7,5,2022-12-13 13:21:31.657876,meditation found,62,2022-12-16 22:40:34.266290,title found,Bhagavad-Gita 14th Chapter Glimpse ,2022-03-28T18:58:39.000Z,PT27M38S,22,4.67,3,talks,Meditation,Everyone,"Podcasts,Awakening,Bhakti,Spiritual,Bhakti Yoga,Spirituality,Movement,Spirituality,Religion","In this episode, my husband Syama and I speak about the fourteenth chapter of the Bhagavad Gita. This chapter deals with something very interesting called “the gunas”. Guna literally means “rope”, and here it refers to the ropes binding the spiritual self to the psycho-physical world of subtle and gross matter. Once you learn these concepts, you will be able to see them all around you as they permeate the entire world. The gunas are called sattva (that which upholds), rajas (that which creat...",https://insighttimer.com/aiko108/guided-meditations/bhagavad-gita-14th-chapter-glimpse,https://libraryitems.insighttimer.com/p3z2s4t7s6c9k3g2u0m3j5m0t2b1z3y6m6m9w4c7/pictures/tiny_rectangle_medium.jpeg
